Date,Open,High,Low,Close,Adj Close,Volume
2016-03-07,2.385000,2.390000,2.315000,2.330000,2.159419,4007400
2016-03-08,2.325000,2.335000,2.185000,2.220000,2.075286,8637000
2016-03-09,2.220000,2.320000,2.220000,2.250000,2.103330,8183400
2016-03-10,2.280000,2.340000,2.255000,2.325000,2.173441,6396000
2016-03-11,2.300000,2.385000,2.300000,2.355000,2.201486,3427600
2016-03-14,2.355000,2.390000,2.315000,2.355000,2.201486,1303600
2016-03-15,2.365000,2.380000,2.350000,2.350000,2.196811,960600
2016-03-16,2.355000,2.415000,2.355000,2.415000,2.257574,2111200
2016-03-17,2.405000,2.415000,2.365000,2.375000,2.220182,3504600
2016-03-18,2.365000,2.380000,2.350000,2.370000,2.215508,4180000
2016-03-21,2.395000,2.395000,2.340000,2.380000,2.224856,899800
2016-03-22,2.375000,2.375000,2.255000,2.280000,2.131374,5122600
2016-03-23,2.280000,2.290000,2.255000,2.275000,2.126701,7958800
2016-03-24,2.275000,2.390000,2.270000,2.390000,2.234204,3103000
2016-03-25,2.345000,2.345000,2.315000,2.315000,2.164093,503400
2016-03-28,2.350000,2.350000,2.275000,2.350000,2.196811,576800
2016-03-29,2.315000,2.350000,2.280000,2.325000,2.173441,2686000
2016-03-30,2.335000,2.365000,2.320000,2.335000,2.182790,2962400
2016-03-31,2.350000,2.425000,2.305000,2.425000,2.266922,9046800
2016-04-01,2.400000,2.400000,2.320000,2.325000,2.173441,1958200
2016-04-04,2.325000,2.375000,2.325000,2.350000,2.196811,2969400
2016-04-05,2.325000,2.405000,2.325000,2.385000,2.229530,11278200
2016-04-06,2.395000,2.395000,2.375000,2.380000,2.224856,2503800
2016-04-07,2.385000,2.390000,2.360000,2.375000,2.220182,3944600
2016-04-08,2.395000,2.395000,2.375000,2.380000,2.224856,5005600
2016-04-11,2.390000,2.390000,2.360000,2.380000,2.224856,1351000
2016-04-12,2.385000,2.390000,2.335000,2.385000,2.229530,882400
2016-04-13,2.375000,2.375000,2.335000,2.360000,2.206160,2425200
2016-04-14,2.340000,2.370000,2.330000,2.350000,2.196811,3663400
2016-04-15,2.335000,2.350000,2.325000,2.350000,2.196811,4397000
2016-04-18,2.355000,2.375000,2.345000,2.350000,2.196811,5224400
2016-04-19,2.340000,2.340000,2.300000,2.320000,2.168767,2669000
2016-04-20,2.325000,2.340000,2.255000,2.295000,2.145397,2944800
2016-04-21,2.260000,2.295000,2.240000,2.295000,2.145397,6653600
2016-04-22,2.290000,2.290000,2.255000,2.270000,2.122026,3307800
2016-04-25,2.275000,2.280000,2.240000,2.250000,2.103330,3198000
2016-04-26,2.250000,2.260000,2.240000,2.245000,2.098656,1104200
2016-04-27,2.230000,2.270000,2.215000,2.270000,2.122026,5016800
2016-04-28,2.275000,2.275000,2.215000,2.225000,2.079960,1666200
2016-04-29,2.210000,2.225000,2.130000,2.145000,2.005175,7206200
2016-05-03,2.145000,2.145000,2.030000,2.070000,1.935064,7499800
2016-05-04,2.075000,2.100000,2.010000,2.050000,1.916367,9735200
2016-05-05,2.045000,2.055000,2.015000,2.025000,1.892997,2930600
2016-05-06,2.020000,2.020000,1.925000,1.960000,1.832234,11184000
2016-05-09,1.975000,1.985000,1.920000,1.930000,1.804190,6113400
2016-05-10,1.925000,1.975000,1.905000,1.960000,1.832234,7576400
2016-05-11,1.965000,1.975000,1.950000,1.950000,1.822886,2554800
2016-05-12,1.950000,2.010000,1.950000,1.990000,1.860279,3263600
2016-05-13,1.990000,1.990000,1.935000,1.950000,1.822886,4777600
2016-05-16,1.955000,1.965000,1.935000,1.955000,1.827560,1760800
2016-05-17,1.970000,1.990000,1.960000,1.985000,1.855605,1955600
2016-05-18,1.975000,1.985000,1.955000,1.985000,1.855605,2500000
2016-05-19,1.980000,2.070000,1.975000,2.070000,1.935064,3716000
2016-05-20,2.070000,2.135000,2.070000,2.135000,1.995827,12862800
2016-05-23,2.150000,2.180000,2.090000,2.150000,2.009849,3322000
2016-05-24,2.095000,2.155000,2.095000,2.140000,2.000501,3320000
2016-05-25,2.140000,2.140000,2.105000,2.140000,2.000501,1080400
2016-05-26,2.115000,2.150000,2.115000,2.140000,2.000501,859200
2016-05-27,2.150000,2.150000,2.075000,2.125000,1.986478,2787600
2016-05-30,2.095000,2.125000,2.025000,2.040000,1.907019,3526600
2016-05-31,2.050000,2.085000,1.975000,2.085000,1.949086,9392600
2016-06-01,2.085000,2.125000,2.055000,2.125000,1.986478,2338200
2016-06-02,2.100000,2.140000,2.100000,2.130000,1.991152,1395400
2016-06-03,2.140000,2.150000,2.055000,2.145000,2.024181,1976800
2016-06-06,2.140000,2.140000,2.045000,2.045000,1.929814,1777800
2016-06-07,2.065000,2.070000,2.045000,2.070000,1.953406,2084800
2016-06-08,2.065000,2.075000,2.045000,2.075000,1.958124,2083200
2016-06-09,2.070000,2.070000,2.020000,2.020000,1.906222,790600
2016-06-10,2.030000,2.060000,2.025000,2.050000,1.934532,702400
2016-06-13,2.040000,2.050000,2.025000,2.025000,1.910940,622600
2016-06-14,2.025000,2.060000,2.025000,2.045000,1.929814,925000
2016-06-15,2.045000,2.060000,2.025000,2.050000,1.934532,1965600
2016-06-16,2.060000,2.080000,2.050000,2.060000,1.943969,4517400
2016-06-17,2.060000,2.085000,2.040000,2.060000,1.943969,2575400
2016-06-20,2.070000,2.075000,2.050000,2.070000,1.953406,1759000
2016-06-21,2.075000,2.080000,2.065000,2.070000,1.953406,2506200
2016-06-23,2.070000,2.105000,2.070000,2.100000,1.981716,5273800
2016-06-24,2.095000,2.095000,2.050000,2.090000,1.972279,3465800
2016-06-27,2.075000,2.110000,2.060000,2.100000,1.981716,424400
2016-06-28,2.080000,2.090000,2.080000,2.085000,1.967561,470400
2016-06-29,2.100000,2.125000,2.100000,2.125000,2.005308,2539400
2016-06-30,2.125000,2.190000,2.115000,2.165000,2.043055,3099600
2016-07-01,2.165000,2.175000,2.135000,2.175000,2.052491,673400
2016-07-04,2.165000,2.225000,2.155000,2.225000,2.099675,515200
2016-07-05,2.210000,2.250000,2.190000,2.235000,2.109112,482200
2016-07-06,2.235000,2.235000,2.235000,2.235000,2.109112,0
2016-07-07,2.235000,2.235000,2.235000,2.235000,2.109112,0
2016-07-08,2.215000,2.225000,2.145000,2.200000,2.076083,655600
2016-07-11,2.200000,2.245000,2.200000,2.230000,2.104394,609800
2016-07-12,2.200000,2.235000,2.175000,2.200000,2.076083,2035600
2016-07-13,2.230000,2.245000,2.165000,2.245000,2.118548,3529400
2016-07-14,2.200000,2.245000,2.200000,2.245000,2.118548,1627400
2016-07-15,2.245000,2.245000,2.165000,2.175000,2.052491,2269400
2016-07-18,2.170000,2.170000,2.130000,2.150000,2.028900,3039600
2016-07-19,2.200000,2.200000,2.120000,2.140000,2.019463,4687200
2016-07-20,2.135000,2.135000,2.105000,2.115000,1.995871,1177000
2016-07-21,2.115000,2.140000,2.065000,2.140000,2.019463,2470200
2016-07-22,2.130000,2.175000,2.125000,2.175000,2.052491,1698200
2016-07-25,2.175000,2.245000,2.155000,2.245000,2.118548,922600
2016-07-26,2.210000,2.210000,2.165000,2.190000,2.066647,2377200
2016-07-27,2.190000,2.190000,2.140000,2.145000,2.024181,1017800
2016-07-28,2.145000,2.180000,2.120000,2.180000,2.057209,3366600
2016-07-29,2.160000,2.170000,2.135000,2.150000,2.028900,532800
2016-08-01,2.150000,2.160000,2.125000,2.140000,2.019463,3508200
2016-08-02,2.115000,2.130000,2.105000,2.120000,2.000589,2368600
2016-08-03,2.105000,2.110000,2.030000,2.040000,1.925095,2709800
2016-08-04,2.060000,2.085000,2.050000,2.060000,1.943969,1196800
2016-08-05,2.075000,2.085000,2.065000,2.075000,1.958124,3038400
2016-08-08,2.090000,2.100000,2.050000,2.100000,1.981716,911800
2016-08-09,2.095000,2.130000,2.080000,2.120000,2.000589,848000
2016-08-10,2.135000,2.175000,2.120000,2.175000,2.052491,1621800
2016-08-11,2.175000,2.215000,2.105000,2.155000,2.033618,2945600
2016-08-12,2.175000,2.200000,2.150000,2.200000,2.076083,2515800
2016-08-15,2.200000,2.200000,2.145000,2.160000,2.038337,663600
2016-08-16,2.130000,2.200000,2.125000,2.150000,2.028900,3706400
2016-08-17,2.145000,2.155000,2.115000,2.145000,2.024181,3521600
2016-08-18,2.145000,2.160000,2.125000,2.145000,2.024181,3779200
2016-08-19,2.145000,2.155000,2.125000,2.130000,2.010026,3470600
2016-08-22,2.140000,2.180000,2.140000,2.150000,2.028900,4827000
2016-08-23,2.150000,2.200000,2.140000,2.145000,2.024181,6560800
2016-08-24,2.150000,2.205000,2.135000,2.205000,2.080802,2944400
2016-08-25,2.190000,2.215000,2.160000,2.185000,2.061929,2030400
2016-08-26,2.150000,2.205000,2.150000,2.200000,2.076083,1152000
2016-08-29,2.195000,2.210000,2.175000,2.195000,2.071365,1827600
2016-08-30,2.195000,2.200000,2.185000,2.500000,2.359186,887200
2016-09-01,2.190000,2.235000,2.180000,2.180000,2.057209,2239000
2016-09-02,2.235000,2.285000,2.230000,2.250000,2.123267,4969000
2016-09-05,2.250000,2.270000,2.245000,2.255000,2.127986,4472000
2016-09-06,2.260000,2.300000,2.260000,2.295000,2.165732,3549800
2016-09-07,2.290000,2.305000,2.255000,2.305000,2.175169,877000
2016-09-08,2.305000,2.305000,2.270000,2.300000,2.170450,1847800
2016-09-09,2.310000,2.310000,2.280000,2.290000,2.161014,2075400
2016-09-13,2.275000,2.290000,2.240000,2.275000,2.165774,1806800
2016-09-14,2.250000,2.250000,2.210000,2.215000,2.108654,598800
2016-09-15,2.215000,2.220000,2.150000,2.200000,2.094375,2482800
2016-09-19,2.200000,2.240000,2.200000,2.210000,2.103895,2769600
2016-09-20,2.210000,2.230000,2.210000,2.225000,2.118174,1436600
2016-09-21,2.225000,2.240000,2.220000,2.230000,2.122935,4620800
2016-09-22,2.230000,2.290000,2.225000,2.275000,2.165774,3875600
2016-09-23,2.275000,2.300000,2.275000,2.300000,2.189573,2317800
2016-09-26,2.300000,2.305000,2.280000,2.300000,2.189573,4914200
2016-09-27,2.280000,2.340000,2.280000,2.340000,2.227653,6769000
2016-09-28,2.340000,2.345000,2.310000,2.320000,2.208613,1641200
2016-09-29,2.325000,2.340000,2.320000,2.320000,2.208613,715600
2016-09-30,2.320000,2.340000,2.300000,2.320000,2.208613,3734800
2016-10-04,2.300000,2.395000,2.300000,2.375000,2.260973,4247400
2016-10-05,2.380000,2.420000,2.380000,2.400000,2.284773,3349000
2016-10-06,2.400000,2.405000,2.360000,2.375000,2.260973,717800
2016-10-07,2.360000,2.370000,2.325000,2.325000,2.213373,2701400
2016-10-10,2.325000,2.355000,2.300000,2.340000,2.227653,2466400
2016-10-11,2.320000,2.375000,2.305000,2.375000,2.260973,794000
2016-10-12,2.355000,2.465000,2.355000,2.450000,2.332372,2829200
2016-10-13,2.430000,2.470000,2.430000,2.450000,2.332372,1938400
2016-10-14,2.450000,2.465000,2.450000,2.460000,2.341892,831400
2016-10-17,2.455000,2.465000,2.390000,2.460000,2.341892,1091600
2016-10-18,2.470000,2.470000,2.405000,2.460000,2.341892,1101800
2016-10-19,2.450000,2.455000,2.430000,2.430000,2.313332,488000
2016-10-20,2.430000,2.435000,2.420000,2.425000,2.308572,2468600
2016-10-21,2.425000,2.500000,2.425000,2.500000,2.379972,1152800
2016-10-24,2.460000,2.495000,2.460000,2.495000,2.375211,374600
2016-10-25,2.465000,2.490000,2.450000,2.465000,2.346652,269800
2016-10-26,2.455000,2.475000,2.430000,2.440000,2.322852,2085400
2016-10-27,2.430000,2.465000,2.430000,2.450000,2.332372,227000
2016-10-28,2.430000,2.470000,2.415000,2.470000,2.351412,467400
2016-10-31,2.425000,2.450000,2.405000,2.450000,2.332372,1328000
2016-11-01,2.450000,2.450000,2.410000,2.410000,2.294293,2474600
2016-11-02,2.410000,2.420000,2.340000,2.350000,2.237173,562200
2016-11-03,2.400000,2.400000,2.325000,2.340000,2.227653,3048000
2016-11-04,2.340000,2.345000,2.325000,2.325000,2.213373,2952000
2016-11-07,2.325000,2.375000,2.270000,2.350000,2.237173,1005800
2016-11-08,2.375000,2.420000,2.375000,2.390000,2.275253,3523400
2016-11-09,2.400000,2.415000,2.355000,2.370000,2.256213,2991800
2016-11-10,2.365000,2.470000,2.365000,2.465000,2.346652,2264800
2016-11-11,2.460000,2.500000,2.460000,2.485000,2.365691,5774600
2016-11-14,2.485000,2.515000,2.405000,2.405000,2.289532,6637400
2016-11-15,2.390000,2.450000,2.390000,2.435000,2.318092,3406800
2016-11-16,2.435000,2.445000,2.405000,2.430000,2.313332,2198600
2016-11-17,2.435000,2.440000,2.400000,2.430000,2.313332,1105200
2016-11-18,2.435000,2.460000,2.425000,2.440000,2.322852,3354800
2016-11-21,2.445000,2.460000,2.415000,2.425000,2.308572,1457000
2016-11-22,2.425000,2.455000,2.425000,2.450000,2.332372,3256000
2016-11-23,2.450000,2.450000,2.425000,2.430000,2.313332,998400
2016-11-24,2.425000,2.435000,2.420000,2.425000,2.308572,2233800
2016-11-25,2.425000,2.425000,2.400000,2.410000,2.294293,3828800
2016-11-28,2.395000,2.400000,2.360000,2.360000,2.246693,4741600
2016-11-29,2.360000,2.375000,2.340000,2.350000,2.237173,3079200
2016-11-30,2.355000,2.450000,2.340000,2.450000,2.332372,5204200
2016-12-01,2.450000,2.450000,2.400000,2.410000,2.294293,2982600
2016-12-02,2.400000,2.400000,2.375000,2.385000,2.270493,2035200
2016-12-05,2.395000,2.395000,2.370000,2.375000,2.260973,1548200
2016-12-06,2.355000,2.365000,2.295000,2.325000,2.213373,5064200
2016-12-07,2.340000,2.360000,2.295000,2.310000,2.218174,2617800
2016-12-08,2.345000,2.375000,2.320000,2.375000,2.280591,391000
2016-12-09,2.330000,2.375000,2.330000,2.365000,2.270988,2056600
2016-12-13,2.345000,2.375000,2.345000,2.370000,2.275789,2399800
2016-12-14,2.345000,2.400000,2.330000,2.400000,2.304597,616400
2016-12-15,2.345000,2.445000,2.345000,2.445000,2.347808,944600
2016-12-16,2.405000,2.450000,2.375000,2.380000,2.285392,2518800
2016-12-19,2.375000,2.385000,2.365000,2.375000,2.280591,224400
2016-12-20,2.380000,2.400000,2.375000,2.375000,2.280591,601600
2016-12-21,2.385000,2.400000,2.375000,2.380000,2.285392,1693400
2016-12-22,2.380000,2.380000,2.315000,2.350000,2.256584,659600
2016-12-23,2.320000,2.340000,2.320000,2.330000,2.237379,1295000
2016-12-27,2.340000,2.380000,2.305000,2.340000,2.246982,137600
2016-12-28,2.310000,2.375000,2.300000,2.370000,2.275789,1458600
2016-12-29,2.345000,2.400000,2.340000,2.380000,2.285392,1359400
2016-12-30,2.390000,2.415000,2.330000,2.415000,2.319001,1529600
2017-01-02,2.415000,2.415000,2.415000,2.415000,2.319001,0
2017-01-03,2.395000,2.410000,2.350000,2.405000,2.309398,623000
2017-01-04,2.420000,2.420000,2.365000,2.370000,2.275789,972800
2017-01-05,2.400000,2.420000,2.350000,2.420000,2.323802,616400
2017-01-06,2.410000,2.440000,2.360000,2.440000,2.343007,1965800
2017-01-09,2.440000,2.440000,2.365000,2.365000,2.270988,119000
2017-01-10,2.425000,2.425000,2.375000,2.405000,2.309398,395400
2017-01-11,2.415000,2.425000,2.400000,2.405000,2.309398,1115400
2017-01-12,2.405000,2.420000,2.355000,2.380000,2.285392,416400
2017-01-13,2.375000,2.380000,2.335000,2.350000,2.256584,690000
2017-01-16,2.340000,2.380000,2.325000,2.330000,2.237379,2045400
2017-01-17,2.330000,2.330000,2.295000,2.300000,2.208572,3400400
2017-01-18,2.300000,2.315000,2.285000,2.285000,2.194169,1057600
2017-01-19,2.300000,2.300000,2.265000,2.280000,2.189367,1606000
2017-01-20,2.285000,2.315000,2.280000,2.310000,2.218174,355600
2017-01-23,2.320000,2.370000,2.320000,2.355000,2.261386,3008400
2017-01-24,2.370000,2.375000,2.350000,2.360000,2.266187,649800
2017-01-25,2.350000,2.370000,2.330000,2.355000,2.261386,411200
2017-01-26,2.350000,2.400000,2.350000,2.400000,2.304597,3244200
2017-01-27,2.400000,2.405000,2.335000,2.405000,2.309398,2275000
2017-01-31,2.345000,2.370000,2.335000,2.360000,2.266187,943800
2017-02-02,2.315000,2.400000,2.315000,2.390000,2.294995,2189200
2017-02-03,2.375000,2.400000,2.340000,2.400000,2.304597,799400
2017-02-06,2.355000,2.395000,2.345000,2.375000,2.280591,501600
2017-02-07,2.350000,2.390000,2.350000,2.390000,2.294995,318800
2017-02-08,2.375000,2.390000,2.370000,2.375000,2.280591,4015200
2017-02-10,2.385000,2.390000,2.360000,2.385000,2.290194,715200
2017-02-13,2.375000,2.380000,2.365000,2.380000,2.285392,355200
2017-02-14,2.375000,2.380000,2.340000,2.375000,2.280591,879200
2017-02-15,2.340000,2.390000,2.335000,2.390000,2.294995,1999200
2017-02-16,2.390000,2.390000,2.345000,2.385000,2.290194,461600
2017-02-17,2.360000,2.380000,2.355000,2.355000,2.261386,257000
2017-02-20,2.355000,2.380000,2.350000,2.380000,2.285392,390800
2017-02-21,2.345000,2.390000,2.345000,2.380000,2.285392,2461200
2017-02-22,2.380000,2.390000,2.380000,2.380000,2.285392,826400
2017-02-23,2.350000,2.395000,2.350000,2.380000,2.285392,859200
2017-02-24,2.380000,2.400000,2.350000,2.400000,2.304597,2855400
2017-02-27,2.365000,2.395000,2.340000,2.355000,2.261386,478400
2017-02-28,2.350000,2.430000,2.350000,2.430000,2.333405,2680600
2017-03-01,2.425000,2.475000,2.425000,2.450000,2.352609,2092200
2017-03-02,2.450000,2.485000,2.415000,2.480000,2.381417,2360600
2017-03-03,2.450000,2.450000,2.400000,2.425000,2.328603,2375000
2017-03-06,2.425000,2.430000,2.405000,2.425000,2.328603,1312000
2017-03-07,2.420000,2.450000,2.420000,2.450000,2.352609,2687400
2017-03-08,2.430000,2.450000,2.420000,2.450000,2.371973,352800
2017-03-09,2.425000,2.425000,2.400000,2.400000,2.323565,521200
2017-03-10,2.400000,2.405000,2.360000,2.400000,2.323565,819600
2017-03-13,2.360000,2.395000,2.355000,2.360000,2.284839,707400
2017-03-14,2.360000,2.400000,2.360000,2.390000,2.313884,1218200
2017-03-15,2.375000,2.395000,2.360000,2.385000,2.309043,277800
2017-03-16,2.400000,2.400000,2.385000,2.400000,2.323565,4483800
2017-03-17,2.400000,2.410000,2.400000,2.405000,2.328406,5051800
2017-03-20,2.400000,2.435000,2.385000,2.425000,2.347769,691000
2017-03-21,2.420000,2.450000,2.410000,2.450000,2.371973,1078200
2017-03-22,2.450000,2.475000,2.445000,2.475000,2.396176,1096400
2017-03-23,2.475000,2.485000,2.455000,2.485000,2.405858,1061200
2017-03-24,2.480000,2.485000,2.470000,2.480000,2.401017,801200
2017-03-27,2.480000,2.485000,2.460000,2.470000,2.391335,916000
2017-03-28,2.480000,2.485000,2.465000,2.470000,2.391335,1698600
2017-03-29,2.465000,2.465000,2.420000,2.425000,2.347769,1305400
2017-03-30,2.430000,2.485000,2.430000,2.480000,2.401017,897400
2017-03-31,2.440000,2.480000,2.440000,2.480000,2.401017,1644200
2017-04-03,2.450000,2.450000,2.445000,2.450000,2.371973,1208000
2017-04-04,2.440000,2.450000,2.440000,2.450000,2.371973,335200
2017-04-05,2.450000,2.485000,2.445000,2.485000,2.405858,1378000
2017-04-06,2.485000,2.490000,2.440000,2.475000,2.396176,8422400
2017-04-07,2.440000,2.480000,2.440000,2.475000,2.396176,321800
2017-04-10,2.450000,2.475000,2.450000,2.475000,2.396176,388600
2017-04-11,2.465000,2.475000,2.440000,2.440000,2.362291,351200
2017-04-12,2.450000,2.475000,2.450000,2.470000,2.391335,832600
2017-04-13,2.470000,2.470000,2.450000,2.450000,2.371973,262800
2017-04-14,2.450000,2.470000,2.435000,2.460000,2.381654,179600
2017-04-17,2.450000,2.455000,2.445000,2.450000,2.371973,109000
2017-04-18,2.460000,2.475000,2.460000,2.475000,2.396176,781600
2017-04-19,2.440000,2.480000,2.440000,2.470000,2.391335,1379400
2017-04-20,2.480000,2.485000,2.465000,2.485000,2.405858,1524000
2017-04-21,2.480000,2.490000,2.450000,2.490000,2.410698,596200
2017-04-24,2.460000,2.460000,2.460000,2.460000,2.381654,0
2017-04-25,2.490000,2.490000,2.460000,2.480000,2.401017,1190200
2017-04-26,2.480000,2.490000,2.445000,2.445000,2.367132,813200
2017-04-27,2.455000,2.475000,2.455000,2.475000,2.396176,451200
2017-04-28,2.480000,2.480000,2.450000,2.450000,2.371973,449800
2017-05-02,2.450000,2.495000,2.450000,2.460000,2.381654,2499000
2017-05-03,2.465000,2.475000,2.450000,2.455000,2.376813,651200
2017-05-04,2.455000,2.475000,2.450000,2.470000,2.391335,719200
2017-05-05,2.465000,2.495000,2.455000,2.495000,2.415540,1855000
2017-05-08,2.500000,2.580000,2.500000,2.570000,2.488151,3014400
2017-05-09,2.575000,2.735000,2.575000,2.695000,2.609170,5595000
2017-05-11,2.750000,2.865000,2.740000,2.850000,2.759233,5820200
2017-05-12,2.855000,2.925000,2.820000,2.845000,2.754393,4525000
2017-05-15,2.835000,2.840000,2.740000,2.835000,2.744711,3361600
2017-05-16,2.830000,2.830000,2.755000,2.795000,2.705985,2586000
2017-05-17,2.795000,2.895000,2.795000,2.880000,2.788278,1866800
2017-05-18,2.865000,2.925000,2.835000,2.925000,2.831845,4337600
2017-05-19,2.925000,2.995000,2.915000,2.980000,2.885093,4879200
2017-05-22,3.000000,3.025000,2.995000,3.025000,2.928660,6599200
2017-05-23,3.025000,3.050000,3.010000,3.050000,2.952863,5907200
2017-05-24,3.050000,3.195000,3.035000,3.195000,3.093246,5371200
2017-05-25,3.195000,3.225000,3.150000,3.190000,3.088405,1528800
2017-05-26,3.155000,3.200000,3.090000,3.165000,3.064201,1139800
2017-05-29,3.165000,3.165000,3.075000,3.100000,3.001271,629400
2017-05-31,3.030000,3.070000,3.025000,3.035000,2.938342,3478400
2017-06-01,3.045000,3.180000,3.045000,3.150000,3.049679,3566400
2017-06-02,3.150000,3.175000,3.100000,3.160000,3.059361,1262200
2017-06-05,3.170000,3.225000,3.165000,3.225000,3.122290,2987000
2017-06-06,3.225000,3.235000,3.135000,3.170000,3.069042,2324200
2017-06-07,3.175000,3.250000,3.170000,3.235000,3.151857,2764600
2017-06-08,3.235000,3.500000,3.235000,3.500000,3.410047,7233200
2017-06-09,3.500000,3.560000,3.425000,3.500000,3.410047,4315600
2017-06-13,3.495000,3.500000,3.425000,3.475000,3.385689,1567600
2017-06-14,3.450000,3.480000,3.400000,3.430000,3.341846,1067800
2017-06-15,3.420000,3.475000,3.405000,3.405000,3.317488,679000
2017-06-16,3.425000,3.450000,3.385000,3.405000,3.317488,3298000
2017-06-19,3.400000,3.400000,3.350000,3.400000,3.312617,3101800
2017-06-20,3.425000,3.490000,3.400000,3.425000,3.336974,3378800
2017-06-21,3.405000,3.520000,3.405000,3.445000,3.356460,2415400
2017-06-22,3.495000,3.500000,3.440000,3.470000,3.380818,1423800
2017-06-23,3.475000,3.500000,3.470000,3.495000,3.405175,697800
2017-06-26,3.490000,3.490000,3.490000,3.490000,3.400304,0
2017-06-27,3.490000,3.490000,3.490000,3.490000,3.400304,0
2017-06-28,3.495000,3.595000,3.475000,3.595000,3.502605,2010000
2017-06-29,3.600000,3.610000,3.520000,3.605000,3.512348,1073000
2017-06-30,3.605000,3.690000,3.580000,3.690000,3.595163,2609800
2017-07-03,3.700000,3.700000,3.675000,3.690000,3.595163,1859000
2017-07-04,3.675000,3.680000,3.625000,3.650000,3.556192,354400
2017-07-05,3.650000,3.675000,3.545000,3.600000,3.507477,1157200
2017-07-06,3.560000,3.600000,3.435000,3.435000,3.346717,2513200
2017-07-07,3.425000,3.430000,3.290000,3.425000,3.336974,9385800
2017-07-10,3.470000,3.475000,3.350000,3.375000,3.288259,1640600
2017-07-11,3.375000,3.440000,3.345000,3.400000,3.312617,3297000
2017-07-12,3.400000,3.515000,3.370000,3.475000,3.385689,2461400
2017-07-13,3.475000,3.500000,3.450000,3.470000,3.380818,1519400
2017-07-14,3.465000,3.490000,3.460000,3.490000,3.400304,937400
2017-07-17,3.490000,3.490000,3.410000,3.435000,3.346717,2436800
2017-07-18,3.410000,3.420000,3.370000,3.375000,3.288259,4553400
2017-07-19,3.375000,3.430000,3.370000,3.380000,3.293131,3250400
2017-07-20,3.380000,3.440000,3.380000,3.400000,3.312617,2946800
2017-07-21,3.390000,3.445000,3.380000,3.430000,3.341846,1199400
2017-07-24,3.400000,3.480000,3.400000,3.480000,3.390561,941200
2017-07-25,3.450000,3.575000,3.450000,3.520000,3.429533,2972600
2017-07-26,3.525000,3.560000,3.520000,3.550000,3.458761,3578000
2017-07-27,3.550000,3.615000,3.550000,3.605000,3.512348,1573600
2017-07-28,3.575000,3.600000,3.570000,3.575000,3.483119,1331600
2017-07-31,3.525000,3.550000,3.510000,3.535000,3.444147,1885400
2017-08-01,3.500000,3.575000,3.500000,3.530000,3.439276,935400
2017-08-02,3.540000,3.550000,3.450000,3.500000,3.410047,1926400
2017-08-03,3.500000,3.510000,3.485000,3.485000,3.395432,1693000
2017-08-04,3.485000,3.575000,3.485000,3.565000,3.473376,2577800
2017-08-07,3.545000,3.630000,3.545000,3.585000,3.492862,1235800
2017-08-08,3.565000,3.580000,3.520000,3.575000,3.483119,1588400
2017-08-09,3.550000,3.550000,3.435000,3.465000,3.375946,4340200
2017-08-10,3.465000,3.465000,3.375000,3.410000,3.322360,3708200
2017-08-11,3.370000,3.385000,3.350000,3.360000,3.273645,1197800
2017-08-14,3.360000,3.410000,3.350000,3.385000,3.298002,2438800
2017-08-15,3.385000,3.515000,3.385000,3.495000,3.405175,2386600
2017-08-16,3.495000,3.495000,3.430000,3.480000,3.390561,1419000
2017-08-17,3.500000,3.550000,3.455000,3.550000,3.458761,2444000
2017-08-18,3.545000,3.545000,3.515000,3.530000,3.439276,1507600
2017-08-21,3.525000,3.535000,3.510000,3.520000,3.429533,1895200
2017-08-22,3.530000,3.530000,3.425000,3.450000,3.361332,2950600
2017-08-23,3.485000,3.485000,3.450000,3.450000,3.361332,722400
2017-08-24,3.470000,3.470000,3.430000,3.445000,3.356460,865800
2017-08-25,3.425000,3.480000,3.400000,3.425000,3.336974,1611400
2017-08-28,3.465000,3.465000,3.380000,3.380000,3.293131,577400
2017-08-29,3.385000,3.425000,3.375000,3.380000,3.293131,1417800
2017-08-30,3.400000,3.440000,3.390000,3.395000,3.307745,4531400
2017-08-31,3.395000,3.395000,3.395000,3.395000,3.307745,0
2017-09-01,3.395000,3.395000,3.395000,3.395000,3.307745,0
2017-09-04,null,null,null,null,null,null
2017-09-05,3.425000,3.500000,3.380000,3.385000,3.298002,2739200
2017-09-06,3.415000,3.470000,3.405000,3.435000,3.346717,2587800
2017-09-07,3.460000,3.475000,3.365000,3.450000,3.361332,2879400
2017-09-08,3.405000,3.450000,3.380000,3.450000,3.361332,1924600
2017-09-11,3.390000,3.415000,3.350000,3.350000,3.263902,1626200
2017-09-12,3.375000,3.375000,3.360000,3.365000,3.278516,1825200
2017-09-13,3.365000,3.370000,3.195000,3.195000,3.136185,4753200
2017-09-14,3.195000,3.260000,3.190000,3.245000,3.185265,5282800
2017-09-15,3.250000,3.255000,3.205000,3.245000,3.185265,4571400
2017-09-18,3.250000,3.295000,3.250000,3.260000,3.199989,1683000
2017-09-19,3.260000,3.260000,3.235000,3.250000,3.190173,1150000
2017-09-20,3.245000,3.245000,3.195000,3.215000,3.155817,1317000
2017-09-21,3.240000,3.255000,3.205000,3.240000,3.180357,2039000
2017-09-22,3.240000,3.240000,3.240000,3.240000,3.180357,0
2017-09-25,3.255000,3.315000,3.240000,3.250000,3.190173,4962800
